"CNTSTUID","ST097Q01TA","ST218Q03HA","ST218Q02HA","ST218Q06HA","ST218Q04HA","ST206Q04HA","ST206Q02HA","ST153Q03HA","ST176Q06IA","ST206Q01HA","ST176Q06IA_scaled","ST153Q03HA_scaled","Communication_Score","Collaboration_Score"
75604567,3,4,4,4,4,2,3,1,2,2,1.75,4,3.8,2.55
75604680,1,2,NA,2,1,NA,NA,1,2,NA,1.75,4,1.5,2.875
75604932,3,3,3,3,3,3,3,1,3,3,2.5,4,3,3.1
75604980,1,2,3,3,1,1,1,1,2,1,1.75,4,2,1.75
75605027,4,3,3,3,3,3,3,1,2,3,1.75,4,3.2,2.95
75605378,3,3,2,3,3,NA,NA,2,2,NA,1.75,1,2.8,1.375
75605557,3,4,4,NA,2,NA,NA,1,1,NA,1,4,3.25,2.5
75605605,3,NA,NA,NA,NA,NA,NA,1,3,NA,2.5,4,3,3.25
75605702,2,2,2,3,3,3,3,1,1,2,1,4,2.4,2.6
75606229,2,1,1,1,1,3,3,1,2,3,1.75,4,1.2,2.95
75606236,3,3,2,3,NA,3,3,1,1,3,1,4,2.75,2.8
75600079,4,2,2,2,2,NA,NA,NA,1,NA,1,NA,2.4,1
75602371,4,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,4,2.875
75604018,4,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,4,1.375
75604224,3,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,3,2.875
75604351,NA,4,1,4,3,NA,NA,1,2,NA,1.75,4,3,2.875
75605404,3,3,2,3,3,2,2,1,2,3,1.75,4,2.8,2.55
75600017,4,3,3,2,3,2,2,2,2,2,1.75,1,3,1.75
75600043,4,2,3,2,2,4,3,2,2,3,1.75,1,2.6,2.55
75600069,1,NA,NA,NA,NA,NA,NA,2,3,NA,2.5,1,1,1.75
75600130,4,3,3,3,3,NA,NA,1,3,NA,2.5,4,3.2,3.25
75600146,3,3,3,3,3,NA,NA,1,2,NA,1.75,4,3,2.875
75600406,3,4,2,2,3,NA,NA,2,2,NA,1.75,1,2.8,1.375
75600494,3,2,2,3,3,2,2,2,2,2,1.75,1,2.6,1.75
75600632,2,NA,NA,NA,NA,NA,NA,2,3,NA,2.5,1,2,1.75
75600709,4,NA,2,3,3,2,2,2,5,1,4,1,3,2
75600875,4,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,4,1.375
75601420,4,3,3,3,3,3,3,2,1,3,1,1,3.2,2.2
75601423,3,3,2,2,2,2,2,2,3,2,2.5,1,2.4,1.9
75601760,2,4,4,4,4,4,4,2,1,4,1,1,3.6,2.8
75601798,2,4,4,3,4,3,3,2,2,4,1.75,1,3.4,2.55
75601910,2,2,2,3,NA,4,1,2,NA,3,NA,1,2.25,2.25
75602224,3,3,3,3,3,NA,NA,1,1,NA,1,4,3,2.5
75602532,4,2,2,3,2,3,3,1,2,3,1.75,4,2.6,2.95
75602731,2,2,3,1,4,1,2,1,2,1,1.75,4,2.4,1.95
75603039,3,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,3,1.375
75603150,3,3,3,3,3,NA,NA,2,1,NA,1,1,3,1
75603684,2,4,4,4,4,1,1,2,1,1,1,1,3.6,1
75604002,3,2,3,3,2,1,1,2,2,1,1.75,1,2.6,1.15
75604123,3,4,4,4,4,1,1,2,3,2,2.5,1,3.8,1.5
75604275,4,3,3,4,4,2,3,1,1,2,1,4,3.6,2.4
75605173,2,4,4,4,4,NA,NA,2,2,NA,1.75,1,3.6,1.375
75605538,2,3,3,3,2,2,2,2,2,2,1.75,1,2.6,1.75
75605607,3,3,3,1,3,2,3,1,2,2,1.75,4,2.6,2.55
75605791,2,1,1,1,1,3,2,2,1,3,1,1,1.2,2
75606166,3,1,2,1,2,NA,NA,2,1,NA,1,1,1.8,1
75606210,1,3,3,3,3,2,3,2,2,2,1.75,1,2.6,1.95
75606253,3,4,4,2,4,1,2,2,1,3,1,1,3.4,1.6
75606415,3,3,3,3,3,3,3,1,4,3,3.25,4,3,3.25
75600031,2,2,3,2,3,NA,NA,2,2,NA,1.75,1,2.4,1.375
75600458,3,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,3,1.375
75600616,4,2,3,3,3,3,3,1,3,3,2.5,4,3,3.1
75600648,4,NA,NA,NA,NA,NA,NA,1,1,NA,1,4,4,2.5
75600847,3,4,4,4,4,3,3,2,2,3,1.75,1,3.8,2.35
75600855,3,3,2,2,2,3,3,1,3,3,2.5,4,2.4,3.1
75600879,4,4,4,2,3,4,4,2,5,3,4,1,3.4,3.2
75600896,3,4,3,3,4,3,3,2,2,4,1.75,1,3.4,2.55
75600951,3,3,3,3,3,NA,NA,2,1,NA,1,1,3,1
75601434,3,3,4,4,4,2,3,1,5,2,4,4,3.6,3
75601460,4,4,2,2,3,3,2,2,3,3,2.5,1,3,2.3
75601705,3,3,3,3,2,3,3,2,2,3,1.75,1,2.8,2.35
75601770,3,3,3,3,3,NA,NA,2,2,NA,1.75,1,3,1.375
75603116,2,3,3,3,3,3,3,2,2,3,1.75,1,2.8,2.35
75603303,1,2,3,2,2,NA,NA,2,2,NA,1.75,1,2,1.375
75603535,2,3,3,3,3,2,2,2,1,2,1,1,2.8,1.6
75603771,3,3,3,3,3,4,3,2,1,2,1,1,3,2.2
75603914,1,3,3,1,2,3,3,2,4,2,3.25,1,2,2.45
75604168,3,3,2,2,3,NA,NA,1,2,NA,1.75,4,2.6,2.875
75604432,2,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,2,1
75604475,1,3,3,3,3,3,3,2,2,3,1.75,1,2.6,2.35
75604491,3,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,3,1.375
75604755,4,2,3,2,3,3,3,2,1,3,1,1,2.8,2.2
75605156,4,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,4,1.375
75605337,1,3,3,3,3,3,NA,1,1,3,1,4,2.6,2.75
75605562,3,3,3,3,3,3,3,NA,2,3,1.75,NA,3,2.6875
75605816,3,1,3,3,3,2,4,1,3,2,2.5,4,2.6,2.9
75606179,3,4,3,3,3,NA,NA,1,2,NA,1.75,4,3.2,2.875
75606193,1,3,4,3,4,2,1,1,2,1,1.75,4,3,1.95
75600035,3,3,3,2,3,2,2,2,2,2,1.75,1,2.8,1.75
75600076,2,3,3,3,4,3,3,1,2,3,1.75,4,3,2.95
75600151,2,3,2,3,3,2,2,1,2,2,1.75,4,2.6,2.35
75600264,1,1,1,1,3,2,2,1,2,2,1.75,4,1.4,2.35
75600321,2,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,2,2.875
75600446,2,3,3,3,3,NA,NA,2,2,NA,1.75,1,2.8,1.375
75601217,1,4,4,4,3,2,2,1,2,2,1.75,4,3.2,2.35
75601925,2,4,4,3,4,3,2,2,2,3,1.75,1,3.4,2.15
75601929,3,3,3,2,3,NA,NA,2,2,NA,1.75,1,2.8,1.375
75602128,4,4,4,4,3,2,2,2,2,2,1.75,1,3.8,1.75
75602270,3,3,3,3,3,NA,NA,2,1,NA,1,1,3,1
75602337,4,3,3,3,2,2,2,1,2,2,1.75,4,3,2.35
75602920,3,4,3,3,2,NA,NA,2,2,NA,1.75,1,3,1.375
75602977,3,4,3,3,3,2,2,2,2,2,1.75,1,3.2,1.75
75603402,3,3,3,3,2,NA,NA,1,2,NA,1.75,4,2.8,2.875
75603546,3,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,3,1.375
75603632,3,3,3,3,2,2,3,1,2,2,1.75,4,2.8,2.55
75603652,4,3,NA,2,2,2,2,NA,2,2,1.75,NA,2.75,1.9375
75603689,2,3,3,2,3,3,3,1,1,3,1,4,2.6,2.8
75603708,1,4,4,4,4,3,3,2,1,3,1,1,3.4,2.2
75603957,3,3,3,2,3,NA,NA,2,2,NA,1.75,1,2.8,1.375
75604342,2,3,3,2,3,2,3,2,1,2,1,1,2.6,1.8
75604537,3,3,3,3,3,3,3,1,1,3,1,4,3,2.8
75604726,2,3,3,2,3,2,2,1,1,2,1,4,2.6,2.2
75604911,2,3,3,3,4,NA,NA,1,2,NA,1.75,4,3,2.875
75604992,2,4,4,4,4,1,1,1,1,1,1,4,3.6,1.6
75605052,3,3,3,3,3,2,2,2,1,2,1,1,3,1.6
75605998,1,4,4,3,3,1,1,1,2,1,1.75,4,3,1.75
75606056,3,4,4,3,4,3,3,1,1,3,1,4,3.6,2.8
75606076,3,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,3,1.375
75606305,3,3,3,3,3,NA,NA,2,2,NA,1.75,1,3,1.375
75600024,2,3,3,3,3,2,2,2,2,2,1.75,1,2.8,1.75
75600116,2,3,3,3,3,NA,NA,NA,2,NA,1.75,NA,2.8,1.75
75600211,2,4,4,4,3,1,2,1,2,1,1.75,4,3.4,1.95
75600313,2,3,3,3,3,2,2,2,2,2,1.75,1,2.8,1.75
75600433,4,2,3,3,1,NA,NA,2,2,NA,1.75,1,2.6,1.375
75600585,3,4,3,3,4,2,3,2,2,2,1.75,1,3.4,1.95
75600771,1,3,3,3,2,2,2,1,1,2,1,4,2.4,2.2
75601051,2,4,4,3,3,2,2,2,2,2,1.75,1,3.2,1.75
75601527,2,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,2,1.375
75602041,3,3,3,2,3,1,1,2,2,1,1.75,1,2.8,1.15
75602258,3,3,3,2,2,NA,NA,2,1,NA,1,1,2.6,1
75602302,3,3,3,3,4,3,3,1,2,3,1.75,4,3.2,2.95
75602431,4,4,4,2,4,NA,NA,1,2,NA,1.75,4,3.6,2.875
75602463,2,3,2,2,4,1,3,2,2,2,1.75,1,2.6,1.75
75602567,3,3,3,3,3,2,1,1,2,2,1.75,4,3,2.15
75602644,2,3,3,3,3,2,2,2,2,3,1.75,1,2.8,1.95
75603226,2,3,3,3,2,2,2,1,2,3,1.75,4,2.6,2.55
75603254,2,3,3,2,2,2,2,1,2,2,1.75,4,2.4,2.35
75603342,2,3,3,3,3,3,3,1,2,3,1.75,4,2.8,2.95
75603447,1,3,3,3,3,3,3,1,2,3,1.75,4,2.6,2.95
75603567,1,3,3,3,3,2,2,1,1,1,1,4,2.6,2
75604249,2,2,3,2,2,NA,NA,1,2,NA,1.75,4,2.2,2.875
75604384,2,3,3,3,3,2,3,1,2,3,1.75,4,2.8,2.75
75604502,3,3,3,2,3,NA,NA,1,2,NA,1.75,4,2.8,2.875
75604586,2,3,3,2,3,NA,NA,1,2,NA,1.75,4,2.6,2.875
75604793,1,3,4,3,4,1,2,1,2,2,1.75,4,3,2.15
75605652,3,3,3,3,3,2,2,2,2,2,1.75,1,3,1.75
75605989,3,3,3,4,2,2,2,2,2,2,1.75,1,3,1.75
75600002,3,4,3,4,3,2,1,1,2,1,1.75,4,3.4,1.95
75600196,3,4,4,4,4,1,1,1,2,1,1.75,4,3.8,1.75
75600535,1,4,4,4,4,NA,NA,1,2,NA,1.75,4,3.4,2.875
75600767,2,2,2,3,3,3,3,1,2,3,1.75,4,2.4,2.95
75601021,2,4,4,3,4,NA,NA,1,1,NA,1,4,3.4,2.5
75601564,3,3,3,3,3,2,3,1,2,3,1.75,4,3,2.75
75601591,2,3,3,3,2,NA,NA,1,2,NA,1.75,4,2.6,2.875
75602005,3,3,3,3,3,4,4,1,2,4,1.75,4,3,3.55
75602288,3,3,3,3,3,3,3,1,3,3,2.5,4,3,3.1
75602372,4,3,3,2,2,3,3,1,2,3,1.75,4,2.8,2.95
75602581,3,2,2,3,3,3,2,1,1,1,1,4,2.6,2.2
75602873,3,NA,NA,NA,NA,NA,NA,1,3,NA,2.5,4,3,3.25
75603132,3,3,2,2,3,NA,NA,1,2,NA,1.75,4,2.6,2.875
75603471,1,3,4,2,1,1,1,1,5,4,4,4,2.2,2.8
75603810,3,4,3,4,4,3,3,1,2,2,1.75,4,3.6,2.75
75603820,3,2,2,2,2,4,3,1,2,3,1.75,4,2.2,3.15
75603845,3,3,3,3,3,4,4,1,3,4,2.5,4,3,3.7
75603861,3,3,3,3,1,NA,NA,1,1,NA,1,4,2.6,2.5
75603894,2,2,2,2,2,3,3,2,4,3,3.25,1,2,2.65
75604109,2,3,3,NA,3,2,2,1,3,2,2.5,4,2.75,2.5
75604244,1,3,3,3,4,2,NA,1,4,3,3.25,4,2.8,3.0625
75604280,2,2,2,2,2,3,3,1,3,3,2.5,4,2,3.1
75604416,3,4,4,4,4,3,2,1,3,3,2.5,4,3.8,2.9
75604548,4,3,2,3,2,NA,NA,2,2,NA,1.75,1,2.8,1.375
75604632,3,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,3,2.875
75604641,3,3,3,4,2,3,3,1,4,4,3.25,4,3,3.45
75604765,2,3,2,3,3,3,3,2,1,3,1,1,2.6,2.2
75605240,2,3,3,3,3,3,3,1,2,3,1.75,4,2.8,2.95
75605375,2,3,3,3,3,NA,NA,1,3,NA,2.5,4,2.8,3.25
75606149,1,3,2,2,2,2,3,1,3,2,2.5,4,2,2.7
75600298,3,NA,NA,NA,NA,NA,NA,1,5,NA,4,4,3,4
75600385,1,3,2,3,3,NA,NA,2,1,NA,1,1,2.4,1
75600482,3,4,2,2,3,3,3,2,2,3,1.75,1,2.8,2.35
75600555,1,3,3,3,3,3,2,1,2,2,1.75,4,2.6,2.55
75600835,3,3,1,1,1,2,3,1,2,3,1.75,4,1.8,2.75
75601006,4,2,2,2,3,2,3,1,1,3,1,4,2.6,2.6
75601029,4,3,3,3,4,3,3,1,2,3,1.75,4,3.4,2.95
75601178,4,4,3,NA,4,3,3,1,2,3,1.75,4,3.75,2.95
75601225,3,4,3,3,3,NA,NA,2,2,NA,1.75,1,3.2,1.375
75601292,1,3,3,3,3,3,3,1,1,2,1,4,2.6,2.6
75602716,2,3,3,3,3,NA,NA,2,2,NA,1.75,1,2.8,1.375
75602732,3,2,4,2,2,3,3,1,1,3,1,4,2.6,2.8
75602774,3,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,3,2.875
75602893,4,3,2,2,2,NA,NA,1,1,NA,1,4,2.6,2.5
75603070,4,4,2,2,3,3,2,1,2,2,1.75,4,3,2.55
75603194,4,3,3,2,3,2,3,1,2,3,1.75,4,3,2.75
75603206,3,4,3,3,4,NA,NA,2,1,NA,1,1,3.4,1
75603279,3,4,3,3,4,3,3,1,2,3,1.75,4,3.4,2.95
75603403,4,3,3,2,2,NA,NA,2,1,NA,1,1,2.8,1
75603912,4,3,3,3,3,3,3,1,2,3,1.75,4,3.2,2.95
75604083,4,3,3,3,2,NA,NA,2,2,NA,1.75,1,3,1.375
75604570,3,3,2,3,3,NA,NA,2,2,NA,1.75,1,2.8,1.375
75604677,4,3,2,2,2,3,3,1,2,4,1.75,4,2.6,3.15
75604789,2,3,2,2,3,2,3,1,2,2,1.75,4,2.4,2.55
75604987,4,3,3,3,2,3,3,1,2,3,1.75,4,3,2.95
75605004,3,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,3,2.875
75605104,2,4,4,3,3,NA,NA,1,2,NA,1.75,4,3.2,2.875
75605631,3,4,3,4,4,3,3,1,2,4,1.75,4,3.6,3.15
75605705,2,4,4,4,3,3,3,2,2,3,1.75,1,3.4,2.35
75605982,2,3,3,3,3,3,3,1,2,3,1.75,4,2.8,2.95
75606042,2,3,3,2,3,3,3,2,1,3,1,1,2.6,2.2
75606152,2,3,3,2,2,3,3,2,2,3,1.75,1,2.4,2.35
75600157,3,3,2,3,2,3,3,1,2,2,1.75,4,2.6,2.75
75600843,3,4,3,4,4,2,2,2,2,2,1.75,1,3.6,1.75
75600848,2,NA,NA,NA,NA,NA,NA,2,5,NA,4,1,2,2.5
75601004,4,3,2,2,3,2,3,2,2,3,1.75,1,2.8,2.15
75601055,4,NA,NA,NA,NA,NA,NA,1,5,NA,4,4,4,4
75601515,3,3,NA,4,NA,2,2,2,3,2,2.5,1,3.33333333333333,1.9
75601816,3,3,3,3,3,4,4,1,3,4,2.5,4,3,3.7
75602046,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,4,4
75602400,4,1,1,1,1,2,2,1,3,2,2.5,4,1.6,2.5
75602443,2,4,3,3,3,4,3,1,1,4,1,4,3,3.2
75602448,4,NA,1,1,2,2,NA,1,1,2,1,4,2,2.25
75602605,3,3,3,3,3,1,1,1,2,1,1.75,4,3,1.75
75602631,4,3,2,NA,2,3,3,1,2,3,1.75,4,2.75,2.95
75602676,3,3,3,4,2,4,3,NA,4,2,3.25,NA,3,3.0625
75602903,2,2,3,3,3,3,1,2,3,2,2.5,1,2.6,1.9
75602985,3,3,2,2,3,3,2,2,2,4,1.75,1,2.6,2.35
75603068,1,4,NA,4,4,4,4,2,NA,4,NA,1,3.25,3.25
75603181,2,NA,NA,NA,NA,4,4,1,1,4,1,4,2,3.4
75603439,2,3,3,2,2,3,3,1,2,3,1.75,4,2.4,2.95
75603464,2,1,1,4,3,4,4,1,1,4,1,4,2.2,3.4
75603874,3,3,2,3,2,NA,NA,2,5,NA,4,1,2.6,2.5
75604145,1,3,3,3,3,2,2,2,4,3,3.25,1,2.6,2.25
75604234,NA,3,2,NA,2,1,3,1,3,4,2.5,4,2.33333333333333,2.9
75604308,3,3,4,3,2,NA,NA,1,NA,NA,NA,4,3,4
75604935,4,2,1,1,2,2,1,1,5,1,4,4,2,2.4
75605446,3,4,4,4,2,2,3,1,2,2,1.75,4,3.4,2.55
75605490,4,NA,NA,NA,NA,NA,NA,1,3,NA,2.5,4,4,3.25
75605603,3,3,3,2,3,3,3,1,5,4,4,4,2.8,3.6
75605938,3,1,3,2,2,1,2,2,5,1,4,1,2.2,1.8
75605995,1,4,3,3,2,3,3,1,5,3,4,4,2.6,3.4
75606298,3,3,4,3,3,3,3,1,2,3,1.75,4,3.2,2.95
75600062,4,4,4,4,4,NA,NA,1,5,NA,4,4,4,4
75600337,4,2,2,2,2,4,2,1,2,1,1.75,4,2.4,2.55
75600669,4,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,4,2.875
75600743,3,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,3,1.375
75601163,4,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,4,1.375
75601328,1,NA,NA,NA,NA,NA,NA,2,5,NA,4,1,1,2.5
75602393,3,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,3,1
75602582,2,3,3,3,3,3,3,1,1,3,1,4,2.8,2.8
75602705,3,2,3,3,3,NA,NA,2,2,NA,1.75,1,2.8,1.375
75602855,4,3,3,2,2,3,3,1,4,3,3.25,4,2.8,3.25
75603003,3,2,3,2,3,NA,NA,2,2,NA,1.75,1,2.6,1.375
75603256,4,2,2,3,2,4,2,2,4,1,3.25,1,2.6,2.25
75604320,3,4,3,3,4,3,3,2,3,3,2.5,1,3.4,2.5
75604415,2,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,2,1
75604456,3,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,3,1
75605287,2,4,3,3,4,2,2,2,2,2,1.75,1,3.2,1.75
75605300,3,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,3,1.375
75605670,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2,1
75606288,3,3,3,3,3,1,1,1,5,1,4,4,3,2.2
75606383,2,4,2,1,1,4,4,2,2,4,1.75,1,2,2.95
75603296,2,4,4,4,4,1,1,2,2,2,1.75,1,3.6,1.35
75600072,3,4,3,3,3,4,4,2,3,4,2.5,1,3.2,3.1
75600232,3,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,3,2.875
75600576,1,3,2,3,3,3,3,1,2,3,1.75,4,2.4,2.95
75600622,2,2,3,3,3,NA,NA,1,2,NA,1.75,4,2.6,2.875
75600686,1,4,4,4,4,4,4,1,5,4,4,4,3.4,4
75600772,3,3,3,3,3,3,3,1,3,3,2.5,4,3,3.1
75600859,4,4,3,3,3,3,3,1,2,2,1.75,4,3.4,2.75
75601043,3,3,3,3,2,2,3,2,2,2,1.75,1,2.8,1.95
75601221,1,3,3,3,2,NA,NA,1,5,NA,4,4,2.4,4
75601514,3,3,3,3,2,2,3,2,2,3,1.75,1,2.8,2.15
75602048,3,2,4,2,3,2,1,1,5,3,4,4,2.8,2.8
75602058,1,2,3,3,3,NA,NA,2,4,NA,3.25,1,2.4,2.125
75602140,3,3,2,3,4,1,3,1,3,2,2.5,4,3,2.5
75602323,3,4,4,3,4,4,4,1,2,4,1.75,4,3.6,3.55
75602620,2,4,4,4,4,3,3,1,2,1,1.75,4,3.6,2.55
75602654,1,4,2,3,4,3,3,1,2,3,1.75,4,2.8,2.95
75602737,2,3,3,4,3,3,3,2,1,3,1,1,3,2.2
75602819,4,3,3,3,4,3,3,1,3,3,2.5,4,3.4,3.1
75603045,3,3,3,3,3,3,3,1,3,3,2.5,4,3,3.1
75603479,1,3,3,3,3,2,2,1,2,2,1.75,4,2.6,2.35
75603629,3,3,3,3,3,3,3,1,1,3,1,4,3,2.8
75603853,3,2,2,3,2,3,3,2,4,3,3.25,1,2.4,2.65
75603921,2,2,3,2,4,NA,NA,1,NA,NA,NA,4,2.6,4
75604655,2,2,1,2,NA,2,2,1,3,2,2.5,4,1.75,2.5
75604675,3,NA,2,2,2,2,2,1,4,2,3.25,4,2.25,2.65
75604891,1,2,2,NA,4,NA,NA,2,2,NA,1.75,1,2.25,1.375
75605094,3,4,3,3,3,3,3,1,2,3,1.75,4,3.2,2.95
75605176,3,4,4,4,4,4,4,2,2,4,1.75,1,3.8,2.95
75605195,4,4,4,3,4,NA,NA,1,2,NA,1.75,4,3.8,2.875
75605260,4,3,3,3,3,3,3,1,2,2,1.75,4,3.2,2.75
75605457,3,4,4,3,3,NA,2,1,2,3,1.75,4,3.4,2.6875
75605666,3,3,3,2,2,1,3,2,4,4,3.25,1,2.6,2.45
75605790,3,3,3,3,3,3,3,1,2,3,1.75,4,3,2.95
75606252,4,3,3,2,2,2,4,2,2,3,1.75,1,2.8,2.35
75606265,3,NA,NA,NA,NA,4,NA,1,NA,4,NA,4,3,4
75600307,2,3,4,3,2,3,4,1,1,3,1,4,2.8,3
75601014,3,3,3,2,3,NA,NA,1,2,NA,1.75,4,2.8,2.875
75601264,3,3,2,2,4,1,3,2,4,2,3.25,1,2.8,2.05
75601624,3,3,3,4,3,2,3,2,2,2,1.75,1,3.2,1.95
75601720,3,4,3,3,3,3,3,1,1,3,1,4,3.2,2.8
75602836,4,2,2,1,1,2,2,1,1,2,1,4,2,2.2
75602879,1,4,3,3,3,NA,NA,2,1,NA,1,1,2.8,1
75603047,4,4,3,4,3,NA,NA,2,1,NA,1,1,3.6,1
75603054,2,4,3,3,3,NA,NA,1,4,NA,3.25,4,3,3.625
75603482,4,4,4,4,3,4,4,2,3,4,2.5,1,3.8,3.1
75603576,3,3,3,3,2,3,3,1,2,3,1.75,4,2.8,2.95
75603586,4,3,4,4,4,4,4,1,1,4,1,4,3.8,3.4
75603701,3,3,2,2,2,2,2,2,2,2,1.75,1,2.4,1.75
75603711,3,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,3,2.875
75603808,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,4,4
75604380,4,4,3,3,4,NA,NA,1,5,NA,4,4,3.6,4
75604561,2,NA,3,4,2,2,2,1,2,2,1.75,4,2.75,2.35
75604631,4,4,3,3,3,3,3,1,2,3,1.75,4,3.4,2.95
75604768,4,3,2,2,2,2,3,1,2,3,1.75,4,2.6,2.75
75604773,4,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,4,2.875
75604839,2,4,4,4,3,2,2,1,5,2,4,4,3.4,2.8
75604990,2,3,3,4,4,3,3,1,3,3,2.5,4,3.2,3.1
75605076,2,2,2,2,2,3,3,1,2,3,1.75,4,2,2.95
75605299,3,3,3,3,3,3,3,2,1,3,1,1,3,2.2
75605331,2,3,4,3,3,3,3,1,2,3,1.75,4,3,2.95
75605944,4,1,1,2,3,2,3,1,4,2,3.25,4,2.2,2.85
75606096,3,3,2,3,3,2,2,1,2,2,1.75,4,2.8,2.35
75606195,3,3,3,3,3,3,3,1,2,3,1.75,4,3,2.95
75606408,3,NA,NA,NA,NA,NA,NA,2,2,NA,1.75,1,3,1.375
75606445,4,4,4,3,4,3,3,2,2,3,1.75,1,3.8,2.35
75600073,4,4,4,4,4,2,3,2,2,3,1.75,1,4,2.15
75600118,4,4,4,4,4,4,4,1,5,4,4,4,4,4
75600154,1,2,3,3,3,3,3,2,3,3,2.5,1,2.4,2.5
75600471,2,3,2,3,2,3,3,2,2,3,1.75,1,2.4,2.35
75600543,3,4,4,3,3,3,3,1,2,2,1.75,4,3.4,2.75
75600724,3,3,3,3,3,NA,NA,2,2,NA,1.75,1,3,1.375
75600849,3,3,3,2,3,3,2,2,3,3,2.5,1,2.8,2.3
75601044,3,3,3,3,3,3,3,2,2,3,1.75,1,3,2.35
75601085,4,3,2,2,3,3,3,1,2,3,1.75,4,2.8,2.95
75601385,4,4,4,4,4,4,4,1,2,4,1.75,4,4,3.55
75602000,3,4,4,3,3,3,3,2,1,4,1,1,3.4,2.4
75602234,4,3,3,3,3,3,3,2,2,2,1.75,1,3.2,2.15
75602633,3,3,3,3,3,3,3,2,2,3,1.75,1,3,2.35
75602862,1,4,4,3,3,3,4,2,1,4,1,1,3,2.6
75603105,2,4,3,4,4,2,2,2,2,2,1.75,1,3.4,1.75
75603189,4,4,3,2,4,4,3,2,2,3,1.75,1,3.4,2.55
75603659,4,3,3,3,3,3,3,1,2,3,1.75,4,3.2,2.95
75603667,2,4,3,3,4,2,3,2,2,3,1.75,1,3.2,2.15
75604228,3,3,3,2,3,3,3,2,2,3,1.75,1,2.8,2.35
75604282,4,3,3,3,3,3,3,1,2,3,1.75,4,3.2,2.95
75604436,3,3,3,3,3,3,3,2,2,3,1.75,1,3,2.35
75604516,4,4,3,3,4,NA,NA,1,2,NA,1.75,4,3.6,2.875
75604970,3,3,2,3,3,3,3,2,2,3,1.75,1,2.8,2.35
75605034,3,2,2,NA,2,3,3,1,2,3,1.75,4,2.25,2.95
75605055,3,4,2,NA,3,4,3,2,1,3,1,1,3,2.4
75605205,3,3,3,4,4,2,2,2,2,2,1.75,1,3.4,1.75
75605583,4,3,3,3,3,4,3,2,1,3,1,1,3.2,2.4
75605684,4,3,3,3,3,3,3,1,1,3,1,4,3.2,2.8
75605706,2,4,4,4,4,3,3,2,2,3,1.75,1,3.6,2.35
75606192,4,3,3,3,3,NA,NA,2,1,NA,1,1,3.2,1
75606284,3,4,4,4,4,2,2,2,1,2,1,1,3.8,1.6
75606424,3,2,3,3,3,3,3,2,1,3,1,1,2.8,2.2
75600136,3,4,3,3,4,2,4,1,3,3,2.5,4,3.4,3.1
75600292,3,3,3,3,2,NA,NA,2,2,NA,1.75,1,2.8,1.375
75600365,3,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,3,2.875
75600544,1,2,3,3,3,2,2,1,2,2,1.75,4,2.4,2.35
75601301,3,3,4,3,3,NA,NA,1,4,NA,3.25,4,3.2,3.625
75601305,3,4,4,3,4,3,4,1,1,4,1,4,3.6,3.2
75601428,4,3,3,4,2,4,4,1,2,4,1.75,4,3.2,3.55
75601505,3,3,3,2,2,4,4,2,2,4,1.75,1,2.6,2.95
75601592,4,3,3,3,2,NA,NA,1,2,NA,1.75,4,3,2.875
75601819,4,4,3,3,4,NA,NA,2,4,NA,3.25,1,3.6,2.125
75602314,3,NA,NA,NA,NA,NA,NA,1,2,NA,1.75,4,3,2.875
75602730,2,3,3,3,2,4,4,2,2,4,1.75,1,2.6,2.95
75602770,3,3,3,3,2,3,3,1,2,3,1.75,4,2.8,2.95
75603159,2,3,3,4,3,NA,NA,1,4,NA,3.25,4,3,3.625
